temp,location,clouds,pressure,rain,humidity,wind,datetime
34.62,Back Bay,0.46,991.93,,0.8,6.18,28-11-2018 08:27:00
34.58,Beacon Hill,0.45,991.92,,0.81,6.2,28-11-2018 08:27:00
34.58,Boston University,0.47,991.94,,0.8,6.09,28-11-2018 08:27:00
34.53,Fenway,0.47,991.94,,0.81,6.13,28-11-2018 08:27:00
35.4,Financial District,0.45,991.92,,0.78,6.27,28-11-2018 08:27:00
34.63,Haymarket Square,0.44,991.91,,0.8,6.24,28-11-2018 08:27:00
34.65,North End,0.44,991.91,,0.8,6.25,28-11-2018 08:27:00
34.62,North Station,0.44,991.91,,0.8,6.21,28-11-2018 08:27:00
34.51,Northeastern University,0.47,991.94,,0.81,6.18,28-11-2018 08:27:00
35.37,South Station,0.45,991.92,,0.78,6.28,28-11-2018 08:27:00
34.53,Theatre District,0.45,991.93,,0.81,6.24,28-11-2018 08:27:00
34.57,West End,0.45,991.92,,0.81,6.21,28-11-2018 08:27:00
40.15,Fenway,0.91,1013.79,,0.94,2.67,26-11-2018 05:29:18
40.34,North Station,0.92,1013.8,,0.93,2.66,26-11-2018 05:29:18
40.28,South Station,0.92,1013.8,,0.94,2.82,26-11-2018 05:29:18
40.28,West End,0.92,1013.8,,0.94,2.67,26-11-2018 05:29:18
40.62,South Station,0.94,1013.74,,0.92,3.15,26-11-2018 05:03:01
40.88,Back Bay,0.18,1009.58,,0.59,8.74,29-11-2018 21:52:54
40.84,Beacon Hill,0.17,1009.57,,0.59,8.92,29-11-2018 21:52:54
40.79,Boston University,0.19,1009.58,,0.59,8.48,29-11-2018 21:52:54
40.91,Fenway,0.19,1009.58,,0.59,8.47,29-11-2018 21:52:54
41.68,Financial District,0.16,1009.57,,0.57,9.06,29-11-2018 21:52:54
41.05,Haymarket Square,0.16,1009.57,,0.59,9.1,29-11-2018 21:52:54
41.08,North End,0.16,1009.57,,0.59,9.16,29-11-2018 21:52:54
41.09,North Station,0.17,1009.57,,0.59,9.07,29-11-2018 21:52:54
41.06,Northeastern University,0.18,1009.58,,0.58,8.57,29-11-2018 21:52:54
41.7,South Station,0.16,1009.57,,0.57,9.02,29-11-2018 21:52:54
41.13,Theatre District,0.17,1009.57,,0.58,8.93,29-11-2018 21:52:54
41.04,West End,0.17,1009.57,,0.59,9.01,29-11-2018 21:52:54
39.46,Back Bay,0.19,992.32,,0.73,9.96,27-11-2018 23:45:20
39.56,Beacon Hill,0.14,992.12,,0.71,8.23,27-11-2018 23:45:20
39.6,Boston University,0.15,992.14,,0.71,8.01,27-11-2018 23:45:20
39.46,Fenway,0.15,992.15,,0.71,8.03,27-11-2018 23:45:20
40.0,Financial District,0.14,992.12,,0.7,8.32,27-11-2018 23:45:20
39.56,Haymarket Square,0.14,992.11,,0.71,8.31,27-11-2018 23:45:20
39.59,North End,0.14,992.1,,0.71,8.34,27-11-2018 23:45:20
39.52,North Station,0.14,992.1,,0.71,8.29,27-11-2018 23:45:20
39.45,Northeastern University,0.15,992.15,,0.71,8.09,27-11-2018 23:45:20
39.97,South Station,0.14,992.13,,0.7,8.31,27-11-2018 23:45:20
39.47,Theatre District,0.14,992.13,,0.71,8.26,27-11-2018 23:45:20
39.48,West End,0.14,992.11,,0.71,8.26,27-11-2018 23:45:20
38.99,Boston University,0.42,1023.45,,0.73,6.91,16-12-2018 06:45:02
40.51,South Station,0.42,1023.43,,0.69,7.43,16-12-2018 06:45:02
39.16,West End,0.41,1023.55,,0.73,7.74,16-12-2018 06:45:02
46.89,Back Bay,0.06,1002.18,,0.56,8.59,03-12-2018 23:52:54
46.87,Beacon Hill,0.06,1002.17,,0.56,8.63,03-12-2018 23:52:54
46.87,Boston University,0.06,1002.18,,0.56,8.33,03-12-2018 23:52:54
46.76,Fenway,0.06,1002.18,,0.57,8.44,03-12-2018 23:52:54
46.89,Haymarket Square,0.05,1002.16,,0.56,8.71,03-12-2018 23:52:54
46.93,North End,0.05,1002.16,,0.56,8.75,03-12-2018 23:52:54
46.86,North Station,0.06,1002.16,,0.56,8.65,03-12-2018 23:52:54
46.78,Northeastern University,0.05,1002.18,,0.56,8.58,03-12-2018 23:52:54
47.27,South Station,0.05,1002.17,,0.55,8.85,03-12-2018 23:52:54
46.82,Theatre District,0.05,1002.17,,0.56,8.76,03-12-2018 23:52:54
46.81,West End,0.06,1002.16,,0.56,8.64,03-12-2018 23:52:54
38.41,Back Bay,0.6,997.47,,0.71,10.36,29-11-2018 01:24:43
38.37,Beacon Hill,0.59,997.45,,0.72,10.38,29-11-2018 01:24:43
38.44,Boston University,0.6,997.49,,0.71,10.23,29-11-2018 01:24:43
38.2,Fenway,0.6,997.49,,0.72,10.28,29-11-2018 01:24:43
36.75,Financial District,0.59,997.44,,0.76,10.47,29-11-2018 01:24:43
36.68,South Station,0.59,997.44,,0.76,10.49,29-11-2018 01:24:43
38.16,Theatre District,0.6,997.45,,0.72,10.44,29-11-2018 01:24:43
38.23,West End,0.59,997.44,,0.72,10.39,29-11-2018 01:24:43
34.89,Back Bay,0.82,1001.77,0.0191,0.65,11.71,18-12-2018 05:45:01
34.86,Beacon Hill,0.83,1001.67,0.0401,0.65,12.25,18-12-2018 05:45:01
34.96,Boston University,0.91,1002.05,0.0152,0.65,11.94,18-12-2018 05:45:01
34.84,Fenway,0.83,1001.72,0.0081,0.65,11.87,18-12-2018 05:45:01
34.8,Haymarket Square,0.81,1001.73,0.031,0.65,11.96,18-12-2018 05:45:01
34.9,North End,0.83,1001.64,0.028,0.64,12.44,18-12-2018 05:45:01
34.82,North Station,0.83,1001.66,0.032,0.65,12.36,18-12-2018 05:45:01
34.77,Theatre District,0.83,1001.67,0.0272,0.65,12.28,18-12-2018 05:45:01
41.29,Financial District,0.82,999.95,,0.75,8.95,17-12-2018 19:45:02
41.28,South Station,0.82,999.96,,0.75,8.96,17-12-2018 19:45:02
40.55,West End,0.82,999.96,,0.77,8.9,17-12-2018 19:45:02
41.69,Back Bay,1.0,1011.51,0.055,0.84,10.77,17-12-2018 00:45:01
41.72,Haymarket Square,1.0,1011.53,0.047,0.84,10.87,17-12-2018 00:45:01
41.77,North End,1.0,1011.53,0.045,0.83,10.9,17-12-2018 00:45:01
41.64,North Station,1.0,1011.54,0.048,0.84,10.81,17-12-2018 00:45:01
41.4,Theatre District,1.0,1011.46,0.05,0.85,10.95,17-12-2018 00:45:01
39.25,North Station,1.0,1010.09,0.006,0.93,10.47,17-12-2018 02:45:02
39.2,West End,1.0,1010.08,0.006,0.94,10.45,17-12-2018 02:45:02
43.84,Back Bay,0.99,1002.56,0.147,0.89,11.3,27-11-2018 02:45:20
43.79,Beacon Hill,0.99,1002.58,0.115,0.89,11.42,27-11-2018 02:45:20
43.8,Boston University,0.99,1002.57,0.1597,0.89,10.97,27-11-2018 02:45:20
43.74,Fenway,0.99,1002.55,0.179,0.9,11.06,27-11-2018 02:45:20
43.85,Financial District,0.99,1002.57,0.1207,0.89,11.64,27-11-2018 02:45:20
43.82,Haymarket Square,0.99,1002.59,0.0997,0.89,11.57,27-11-2018 02:45:20
43.85,North End,0.99,1002.59,0.0973,0.89,11.63,27-11-2018 02:45:20
43.79,North Station,0.99,1002.59,0.0947,0.89,11.5,27-11-2018 02:45:20
43.75,Northeastern University,0.99,1002.55,0.181,0.9,11.22,27-11-2018 02:45:20
43.84,South Station,0.99,1002.57,0.134,0.89,11.65,27-11-2018 02:45:20
43.74,West End,0.99,1002.59,0.1033,0.9,11.47,27-11-2018 02:45:20
35.29,Financial District,0.9,1001.97,0.0322,0.64,12.45,18-12-2018 05:45:02
34.82,Northeastern University,0.83,1001.71,0.0051,0.65,11.97,18-12-2018 05:45:02
35.28,South Station,0.81,1001.73,0.0273,0.64,11.96,18-12-2018 05:45:02
34.72,West End,0.81,1001.74,0.0371,0.65,11.88,18-12-2018 05:45:02
34.87,Back Bay,0.14,991.6,,0.8,6.53,28-11-2018 07:30:02
34.86,Beacon Hill,0.14,991.59,,0.8,6.57,28-11-2018 07:30:02
34.85,Boston University,0.15,991.61,,0.8,6.42,28-11-2018 07:30:02
34.75,Fenway,0.15,991.62,,0.8,6.46,28-11-2018 07:30:02
35.68,Financial District,0.13,991.59,,0.77,6.65,28-11-2018 07:30:02
34.9,Haymarket Square,0.13,991.58,,0.8,6.62,28-11-2018 07:30:02
34.93,North End,0.13,991.58,,0.79,6.63,28-11-2018 07:30:02
34.88,North Station,0.13,991.58,,0.8,6.59,28-11-2018 07:30:02
34.75,Northeastern University,0.14,991.62,,0.8,6.51,28-11-2018 07:30:02
35.66,South Station,0.13,991.6,,0.77,6.65,28-11-2018 07:30:02
34.8,Theatre District,0.14,991.6,,0.8,6.61,28-11-2018 07:30:02
34.83,West End,0.14,991.58,,0.8,6.58,28-11-2018 07:30:02
39.29,Back Bay,0.44,1022.79,,0.74,7.17,16-12-2018 07:45:01
39.02,Boston University,0.44,1022.79,,0.75,7.0,16-12-2018 07:45:01
39.07,Fenway,0.44,1022.78,,0.75,7.08,16-12-2018 07:45:01
40.54,Financial District,0.44,1022.79,,0.71,7.32,16-12-2018 07:45:01
39.38,Haymarket Square,0.44,1022.81,,0.74,7.24,16-12-2018 07:45:01
39.45,North End,0.44,1022.81,,0.74,7.27,16-12-2018 07:45:01
39.3,North Station,0.44,1022.81,,0.74,7.2,16-12-2018 07:45:01
39.2,Northeastern University,0.44,1022.77,,0.75,7.17,16-12-2018 07:45:01
39.31,Theatre District,0.44,1022.79,,0.74,7.28,16-12-2018 07:45:01
39.21,West End,0.44,1022.81,,0.74,7.19,16-12-2018 07:45:01
33.16,Northeastern University,0.13,991.18,,0.84,5.5,28-11-2018 10:00:09
33.17,West End,0.13,991.16,,0.84,5.51,28-11-2018 10:00:09
41.23,Back Bay,0.54,991.63,,0.71,10.04,27-11-2018 22:15:20
41.2,Beacon Hill,0.53,991.61,,0.71,10.1,27-11-2018 22:15:20
41.17,Boston University,0.55,991.64,,0.71,9.91,27-11-2018 22:15:20
41.14,Fenway,0.55,991.65,,0.71,9.93,27-11-2018 22:15:20
42.01,Financial District,0.53,991.61,,0.69,10.18,27-11-2018 22:15:20
41.33,Haymarket Square,0.53,991.6,,0.71,10.17,27-11-2018 22:15:20
41.38,North End,0.53,991.6,,0.7,10.19,27-11-2018 22:15:20
41.34,North Station,0.53,991.6,,0.71,10.14,27-11-2018 22:15:20
41.29,Northeastern University,0.54,991.65,,0.71,9.99,27-11-2018 22:15:20
42.03,South Station,0.53,991.62,,0.69,10.18,27-11-2018 22:15:20
41.38,Theatre District,0.53,991.62,,0.7,10.13,27-11-2018 22:15:20
41.28,West End,0.53,991.6,,0.71,10.12,27-11-2018 22:15:20
41.11,Back Bay,0.97,1014.37,,0.92,1.81,26-11-2018 07:16:51
41.1,Beacon Hill,0.97,1014.37,,0.92,1.82,26-11-2018 07:16:51
41.02,Boston University,0.98,1014.36,,0.92,1.77,26-11-2018 07:16:51
40.97,Fenway,0.97,1014.36,,0.93,1.79,26-11-2018 07:16:51
42.03,Financial District,0.97,1014.37,,0.89,1.84,26-11-2018 07:16:51
41.14,Haymarket Square,0.97,1014.37,,0.92,1.83,26-11-2018 07:16:51
41.17,North End,0.97,1014.37,,0.92,1.84,26-11-2018 07:16:51
41.1,North Station,0.97,1014.37,,0.92,1.82,26-11-2018 07:16:51
41.02,Northeastern University,0.97,1014.36,,0.93,1.8,26-11-2018 07:16:51
42.02,South Station,0.97,1014.37,,0.9,1.84,26-11-2018 07:16:51
41.07,Theatre District,0.97,1014.37,,0.93,1.83,26-11-2018 07:16:51
41.05,West End,0.97,1014.37,,0.93,1.82,26-11-2018 07:16:51
20.51,Back Bay,0.28,1032.53,,0.62,3.04,13-12-2018 12:45:01
20.5,Beacon Hill,0.29,1032.53,,0.62,3.08,13-12-2018 12:45:01
20.15,Fenway,0.28,1032.54,,0.63,2.97,13-12-2018 12:45:01
20.49,Haymarket Square,0.29,1032.53,,0.62,3.12,13-12-2018 12:45:01
20.53,North End,0.3,1032.53,,0.62,3.13,13-12-2018 12:45:01
20.36,North Station,0.29,1032.54,,0.62,3.11,13-12-2018 12:45:01
20.14,Northeastern University,0.28,1032.53,,0.63,3.0,13-12-2018 12:45:01
41.03,Back Bay,0.88,1027.59,,0.79,4.48,14-12-2018 23:45:01
41.06,Beacon Hill,0.88,1027.59,,0.79,4.5,14-12-2018 23:45:01
40.83,Fenway,0.88,1027.58,,0.8,4.44,14-12-2018 23:45:01
40.93,North End,0.88,1027.59,,0.79,4.54,14-12-2018 23:45:01
40.83,North Station,0.88,1027.59,,0.8,4.52,14-12-2018 23:45:01
40.71,Theatre District,0.88,1027.6,,0.8,4.53,14-12-2018 23:45:01
45.92,Back Bay,0.97,1021.21,,0.9,6.07,15-12-2018 08:45:01
46.01,Boston University,0.97,1021.21,,0.9,5.95,15-12-2018 08:45:01
45.73,Fenway,0.97,1021.22,,0.91,5.98,15-12-2018 08:45:01
46.67,Financial District,0.97,1021.2,,0.88,6.19,15-12-2018 08:45:01
45.77,Haymarket Square,0.97,1021.2,,0.91,6.17,15-12-2018 08:45:01
45.81,North End,1.0,1021.21,,0.9,6.14,15-12-2018 08:45:01
45.71,North Station,0.97,1021.19,,0.91,6.15,15-12-2018 08:45:01
45.66,Northeastern University,0.98,1021.22,,0.91,6.03,15-12-2018 08:45:01
46.62,South Station,0.97,1021.21,,0.88,6.19,15-12-2018 08:45:01
45.56,Theatre District,0.97,1021.21,,0.92,6.15,15-12-2018 08:45:01
45.62,West End,0.97,1021.2,,0.91,6.13,15-12-2018 08:45:01
40.45,Boston University,1.0,1014.16,,0.92,1.27,26-11-2018 06:29:02
40.33,Fenway,1.0,1014.16,,0.92,1.29,26-11-2018 06:29:02
40.64,North End,1.0,1014.18,,0.92,1.45,26-11-2018 06:29:02
43.93,South Station,1.0,1014.17,,0.81,1.45,26-11-2018 06:29:02
29.97,Back Bay,0.0,1015.2,,0.85,2.41,30-11-2018 08:52:54
29.95,Beacon Hill,0.0,1015.19,,0.85,2.43,30-11-2018 08:52:54
29.85,Boston University,0.0,1015.2,,0.85,2.33,30-11-2018 08:52:54
29.83,Fenway,0.0,1015.2,,0.85,2.35,30-11-2018 08:52:54
29.98,Financial District,0.0,1015.19,,0.85,2.48,30-11-2018 08:52:54
29.99,Haymarket Square,0.0,1015.19,,0.85,2.46,30-11-2018 08:52:54
30.03,North End,0.0,1015.19,,0.85,2.47,30-11-2018 08:52:54
29.95,North Station,0.0,1015.19,,0.85,2.44,30-11-2018 08:52:54
29.88,Northeastern University,0.0,1015.2,,0.85,2.39,30-11-2018 08:52:54
29.94,South Station,0.0,1015.19,,0.85,2.49,30-11-2018 08:52:54
29.9,Theatre District,0.0,1015.19,,0.85,2.46,30-11-2018 08:52:54
29.9,West End,0.0,1015.19,,0.85,2.43,30-11-2018 08:52:54
40.14,Back Bay,0.99,994.95,,0.63,9.81,28-11-2018 22:53:39
40.05,North Station,0.99,994.93,,0.63,9.82,28-11-2018 22:53:39
40.04,Theatre District,0.99,994.94,,0.63,9.89,28-11-2018 22:53:39
34.3,Back Bay,0.82,1018.71,,0.76,3.77,01-12-2018 04:52:54
34.31,Beacon Hill,0.83,1018.71,,0.76,3.78,01-12-2018 04:52:54
34.14,Fenway,0.82,1018.72,,0.77,3.75,01-12-2018 04:52:54
34.34,Financial District,0.83,1018.71,,0.76,3.8,01-12-2018 04:52:54
34.36,Haymarket Square,0.83,1018.71,,0.76,3.8,01-12-2018 04:52:54
34.4,North End,0.83,1018.71,,0.76,3.8,01-12-2018 04:52:54
34.34,North Station,0.83,1018.71,,0.76,3.79,01-12-2018 04:52:54
34.2,Northeastern University,0.82,1018.72,,0.77,3.76,01-12-2018 04:52:54
34.33,South Station,0.83,1018.71,,0.76,3.8,01-12-2018 04:52:54
34.26,Theatre District,0.83,1018.71,,0.76,3.79,01-12-2018 04:52:54
34.28,West End,0.83,1018.71,,0.76,3.79,01-12-2018 04:52:54
48.26,Boston University,1.0,1002.9,,0.94,3.85,02-12-2018 23:52:56
29.28,Back Bay,0.21,1021.63,,0.58,4.24,10-12-2018 01:58:34
29.24,Beacon Hill,0.22,1021.62,,0.58,4.29,10-12-2018 01:58:34
29.27,Boston University,0.2,1021.63,,0.58,4.14,10-12-2018 01:58:34
29.19,Fenway,0.2,1021.64,,0.58,4.15,10-12-2018 01:58:34
27.71,Financial District,0.22,1021.62,,0.61,4.35,10-12-2018 01:58:34
29.28,Haymarket Square,0.22,1021.62,,0.58,4.35,10-12-2018 01:58:34
29.31,North End,0.22,1021.62,,0.58,4.37,10-12-2018 01:58:34
29.25,Northeastern University,0.2,1021.64,,0.58,4.19,10-12-2018 01:58:34
29.28,Theatre District,0.21,1021.63,,0.58,4.31,10-12-2018 01:58:34
28.67,Back Bay,0.31,1011.49,,0.47,14.51,18-12-2018 16:45:01
28.52,Beacon Hill,0.31,1011.48,,0.47,14.57,18-12-2018 16:45:01
28.58,Boston University,0.31,1011.51,,0.47,14.37,18-12-2018 16:45:01
28.95,Financial District,0.31,1011.47,,0.46,14.66,18-12-2018 16:45:01
28.66,Haymarket Square,0.32,1011.47,,0.47,14.64,18-12-2018 16:45:01
28.66,North End,0.32,1011.47,,0.47,14.67,18-12-2018 16:45:01
28.72,North Station,0.32,1011.48,,0.47,14.62,18-12-2018 16:45:01
28.76,Theatre District,0.31,1011.48,,0.47,14.6,18-12-2018 16:45:01
34.59,Back Bay,0.83,991.22,,0.76,6.36,28-11-2018 12:02:07
34.54,Beacon Hill,0.83,991.21,,0.76,6.36,28-11-2018 12:02:07
34.5,Boston University,0.84,991.23,,0.76,6.29,28-11-2018 12:02:07
34.58,Fenway,0.83,991.23,,0.76,6.33,28-11-2018 12:02:07
34.93,Financial District,0.82,991.2,,0.75,6.41,28-11-2018 12:02:07
34.61,Haymarket Square,0.82,991.2,,0.75,6.38,28-11-2018 12:02:07
34.64,North End,0.82,991.2,,0.75,6.39,28-11-2018 12:02:07
34.62,North Station,0.83,991.2,,0.75,6.36,28-11-2018 12:02:07
34.58,Northeastern University,0.83,991.23,,0.76,6.36,28-11-2018 12:02:07
34.94,South Station,0.82,991.21,,0.75,6.41,28-11-2018 12:02:07
34.58,Theatre District,0.82,991.21,,0.76,6.39,28-11-2018 12:02:07
34.57,West End,0.83,991.2,,0.76,6.36,28-11-2018 12:02:07
44.18,Back Bay,1.0,1004.18,0.6364,0.91,12.39,27-11-2018 01:45:22
44.27,Beacon Hill,1.0,1004.45,0.693,0.9,13.31,27-11-2018 01:45:22
44.24,Boston University,1.0,1004.39,0.552,0.9,13.03,27-11-2018 01:45:22
44.04,Fenway,1.0,1004.15,0.5337,0.91,12.34,27-11-2018 01:45:22
44.32,Financial District,1.0,1004.2,0.7753,0.9,12.47,27-11-2018 01:45:22
44.26,Haymarket Square,1.0,1004.48,0.7625,0.9,13.4,27-11-2018 01:45:22
44.21,North End,1.0,1004.23,0.7807,0.91,12.47,27-11-2018 01:45:22
44.19,North Station,1.0,1004.48,0.7247,0.9,13.36,27-11-2018 01:45:22
44.05,Northeastern University,1.0,1004.15,0.5659,0.91,12.38,27-11-2018 01:45:22
44.31,South Station,1.0,1004.19,0.7505,0.9,12.48,27-11-2018 01:45:22
44.09,Theatre District,1.0,1004.19,0.7222,0.91,12.45,27-11-2018 01:45:22
44.09,West End,1.0,1004.22,0.7103,0.91,12.42,27-11-2018 01:45:22
45.77,Back Bay,0.04,1003.22,,0.6,7.95,04-12-2018 01:52:54
45.7,Beacon Hill,0.04,1003.2,,0.6,7.92,04-12-2018 01:52:54
45.71,Boston University,0.04,1003.23,,0.6,8.18,04-12-2018 01:52:54
45.66,Fenway,0.04,1003.23,,0.6,8.08,04-12-2018 01:52:54
45.92,Financial District,0.04,1003.2,,0.6,7.78,04-12-2018 01:52:54
45.72,Haymarket Square,0.04,1003.19,,0.6,7.86,04-12-2018 01:52:54
45.75,North End,0.04,1003.19,,0.6,7.84,04-12-2018 01:52:54
45.69,North Station,0.04,1003.19,,0.6,7.92,04-12-2018 01:52:54
45.65,Northeastern University,0.04,1003.23,,0.6,7.96,04-12-2018 01:52:54
45.89,South Station,0.04,1003.2,,0.6,7.75,04-12-2018 01:52:54
45.65,Theatre District,0.04,1003.21,,0.6,7.82,04-12-2018 01:52:54
45.65,West End,0.04,1003.2,,0.6,7.92,04-12-2018 01:52:54
41.13,Haymarket Square,0.98,1014.35,,0.92,1.82,26-11-2018 06:49:45
26.64,Boston University,0.44,1034.03,,0.8,2.35,14-12-2018 09:45:02
26.36,Fenway,0.44,1034.03,,0.81,2.37,14-12-2018 09:45:02
26.62,Financial District,0.45,1034.02,,0.81,2.43,14-12-2018 09:45:02
26.63,North Station,0.45,1034.02,,0.81,2.39,14-12-2018 09:45:02
26.56,South Station,0.45,1034.02,,0.81,2.43,14-12-2018 09:45:02
26.55,West End,0.45,1034.02,,0.81,2.39,14-12-2018 09:45:02
43.98,Back Bay,1.0,1006.36,0.0358,0.9,9.53,27-11-2018 00:12:13
43.93,Beacon Hill,1.0,1006.37,0.037,0.9,9.66,27-11-2018 00:12:13
43.98,Boston University,1.0,1006.35,0.0318,0.9,9.31,27-11-2018 00:12:13
43.9,Fenway,1.0,1006.34,0.0393,0.9,9.31,27-11-2018 00:12:13
44.78,Financial District,1.0,1006.37,0.0587,0.88,9.79,27-11-2018 00:12:13
43.95,Haymarket Square,1.0,1006.38,0.054,0.9,9.79,27-11-2018 00:12:13
43.98,North End,1.0,1006.38,0.055,0.9,9.83,27-11-2018 00:12:13
43.94,North Station,1.0,1006.38,0.0502,0.9,9.75,27-11-2018 00:12:13
43.89,Northeastern University,1.0,1006.34,0.0348,0.9,9.41,27-11-2018 00:12:13
44.77,South Station,1.0,1006.37,0.0583,0.88,9.78,27-11-2018 00:12:13
43.9,Theatre District,1.0,1006.36,0.0555,0.91,9.69,27-11-2018 00:12:13
43.9,West End,1.0,1006.38,0.038,0.9,9.71,27-11-2018 00:12:13
40.99,Fenway,0.98,1014.34,,0.93,1.78,26-11-2018 07:11:16
40.05,Back Bay,0.27,991.58,,0.71,8.28,27-11-2018 22:45:20
40.01,Beacon Hill,0.27,991.56,,0.71,8.36,27-11-2018 22:45:20
40.64,Boston University,0.46,991.99,,0.72,10.95,27-11-2018 22:45:20
39.97,Fenway,0.28,991.6,,0.71,8.15,27-11-2018 22:45:20
40.45,Financial District,0.27,991.57,,0.7,8.45,27-11-2018 22:45:20
40.03,Haymarket Square,0.27,991.55,,0.71,8.45,27-11-2018 22:45:20
40.06,North End,0.27,991.55,,0.71,8.48,27-11-2018 22:45:20
40.0,North Station,0.27,991.55,,0.71,8.43,27-11-2018 22:45:20
39.99,Northeastern University,0.27,991.6,,0.71,8.21,27-11-2018 22:45:20
40.45,South Station,0.27,991.57,,0.7,8.44,27-11-2018 22:45:20
40.0,Theatre District,0.27,991.58,,0.71,8.39,27-11-2018 22:45:20
40.68,West End,0.45,991.96,,0.72,11.21,27-11-2018 22:45:20
38.4,Back Bay,1.0,1020.7,,0.83,2.74,02-12-2018 06:52:54
38.38,Beacon Hill,1.0,1020.7,,0.83,2.75,02-12-2018 06:52:54
38.29,Boston University,1.0,1020.7,0.0029,0.83,2.62,02-12-2018 06:52:54
38.23,Fenway,1.0,1020.69,,0.83,2.68,02-12-2018 06:52:54
38.43,Financial District,1.0,1020.7,,0.83,2.84,02-12-2018 06:52:54
38.42,Haymarket Square,1.0,1020.7,,0.83,2.78,02-12-2018 06:52:54
38.46,North End,1.0,1020.7,,0.83,2.8,02-12-2018 06:52:54
38.38,North Station,1.0,1020.71,,0.83,2.75,02-12-2018 06:52:54
38.3,Northeastern University,1.0,1020.69,,0.83,2.75,02-12-2018 06:52:54
38.43,South Station,1.0,1020.7,,0.83,2.86,02-12-2018 06:52:54
38.35,Theatre District,1.0,1020.7,,0.83,2.82,02-12-2018 06:52:54
38.33,West End,1.0,1020.7,,0.83,2.75,02-12-2018 06:52:54
46.38,Back Bay,1.0,1010.16,,0.94,6.96,02-12-2018 16:52:54
46.35,Beacon Hill,1.0,1010.17,,0.94,7.04,02-12-2018 16:52:54
46.41,Boston University,1.0,1010.16,,0.94,6.78,02-12-2018 16:52:54
46.23,Fenway,1.0,1010.15,,0.94,6.81,02-12-2018 16:52:54
46.17,Financial District,1.0,1010.16,0.0002,0.95,7.16,02-12-2018 16:52:54
46.37,Haymarket Square,1.0,1010.17,0.0003,0.94,7.13,02-12-2018 16:52:54
46.4,North End,1.0,1010.17,0.0021,0.94,7.17,02-12-2018 16:52:54
46.33,North Station,1.0,1010.17,0.0003,0.94,7.1,02-12-2018 16:52:54
46.24,Northeastern University,1.0,1010.15,,0.95,6.89,02-12-2018 16:52:54
46.15,South Station,1.0,1010.16,,0.95,7.15,02-12-2018 16:52:54
46.28,Theatre District,1.0,1010.16,,0.95,7.08,02-12-2018 16:52:54
46.29,West End,1.0,1010.17,,0.94,7.07,02-12-2018 16:52:54
30.49,Back Bay,0.28,1033.84,,0.79,3.33,14-12-2018 13:45:01
30.3,Boston University,0.29,1033.82,,0.79,3.23,14-12-2018 13:45:01
30.55,Haymarket Square,0.27,1033.84,,0.79,3.35,14-12-2018 13:45:01
30.56,North End,0.27,1033.84,,0.79,3.36,14-12-2018 13:45:01
30.51,North Station,0.27,1033.84,,0.79,3.32,14-12-2018 13:45:01
30.3,Northeastern University,0.29,1033.83,,0.79,3.33,14-12-2018 13:45:01
32.58,South Station,0.27,1033.85,,0.73,3.41,14-12-2018 13:45:01
30.44,Theatre District,0.27,1033.84,,0.79,3.38,14-12-2018 13:45:01
45.61,Back Bay,0.91,1021.87,,0.91,6.32,15-12-2018 07:45:01
45.53,Beacon Hill,0.91,1021.87,,0.91,6.39,15-12-2018 07:45:01
45.71,Boston University,0.91,1021.87,,0.91,6.21,15-12-2018 07:45:01
45.46,Fenway,0.92,1021.88,,0.92,6.22,15-12-2018 07:45:01
46.31,Financial District,0.91,1021.87,,0.89,6.46,15-12-2018 07:45:01
45.51,Haymarket Square,0.91,1021.86,,0.92,6.47,15-12-2018 07:45:01
45.55,North End,0.91,1021.86,,0.91,6.49,15-12-2018 07:45:01
45.47,North Station,0.91,1021.86,,0.92,6.45,15-12-2018 07:45:01
45.4,Northeastern University,0.92,1021.88,,0.92,6.26,15-12-2018 07:45:01
46.27,South Station,0.92,1021.87,,0.89,6.44,15-12-2018 07:45:01
45.35,Theatre District,0.91,1021.87,,0.92,6.4,15-12-2018 07:45:01
45.4,West End,0.91,1021.86,,0.92,6.43,15-12-2018 07:45:01
33.48,Back Bay,0.13,991.18,,0.83,5.55,28-11-2018 10:02:11
33.45,Beacon Hill,0.13,991.18,,0.83,5.55,28-11-2018 10:02:11
33.6,Boston University,0.14,991.19,,0.82,5.47,28-11-2018 10:02:11
33.23,Fenway,0.14,991.19,,0.84,5.51,28-11-2018 10:02:11
33.58,Financial District,0.13,991.17,,0.82,5.61,28-11-2018 10:02:11
33.25,Haymarket Square,0.13,991.17,,0.83,5.58,28-11-2018 10:02:11
33.28,North End,0.13,991.17,,0.83,5.59,28-11-2018 10:02:11
33.2,North Station,0.13,991.17,,0.84,5.56,28-11-2018 10:02:11
33.12,Northeastern University,0.13,991.19,,0.84,5.55,28-11-2018 10:02:11
33.58,South Station,0.13,991.18,,0.82,5.62,28-11-2018 10:02:11
33.1,Theatre District,0.13,991.18,,0.84,5.59,28-11-2018 10:02:11
33.14,West End,0.13,991.17,,0.84,5.55,28-11-2018 10:02:11
45.26,Beacon Hill,1.0,1011.87,,0.87,6.06,26-11-2018 18:35:08
45.44,Boston University,1.0,1011.84,,0.87,6.2,26-11-2018 18:35:08
45.45,Fenway,1.0,1011.84,,0.87,6.19,26-11-2018 18:35:08
45.69,Financial District,1.0,1011.88,,0.86,6.0,26-11-2018 18:35:08
